Trip_ID,Trip_StartTime,Origin_longitude,Origin_latitude,Dest_longitude,Dest_latitude,Customer_ID,Driver_ID,driver_rated_for_trip,customer_rated_for_trip,Trip_cancellation,Cancelled_by,Reason,year,month,Region,CALENDAR_DATE,hours_range
53626787,2015-04-24 01:36:28,-73.9764175415039,40.7855682373047,-73.9826126098633,40.7791290283203,C51793,D30700,5,3,1,Driver,Customer not found on location,2015,4,Industrial_Zones,24/4/2015,12:00AM-03:00AM
12238734,2015-04-24 09:02:19,-73.9835586547852,40.7441596984863,-74.0119171142578,40.7023582458496,C40182,D78629,5,4,1,Driver,Delay due to traffic,2015,4,Tourist_Spots,24/4/2015,09:00AM-12:00PM
40994305,2015-04-24 09:22:32,-73.9847106933594,40.7596015930176,-73.9952545166016,40.7637481689453,C24739,D10560,4,5,1,Customer,Delay in arrival,2015,4,Sports_Arenas,24/4/2015,09:00AM-12:00PM
32224553,2015-04-24 10:13:04,-73.992561340332,40.7432479858398,-73.9822540283203,40.7571105957031,C22177,D12502,2,3,1,Driver,Issue with vehicle,2015,4,Industrial_Zones,24/4/2015,09:00AM-12:00PM
39265823,2015-04-24 18:27:22,-73.9890899658203,40.7583656311035,-73.9835968017578,40.7655868530273,C23970,D10560,5,5,1,Driver,Issue with vehicle,2015,4,SubwayStations,24/4/2015,06:00PM-09:00PM
53171994,2015-04-24 19:35:28,-73.9568023681641,40.7446556091309,-73.9617538452148,40.7620124816895,C40149,D38776,4,5,1,Driver,Issue with vehicle,2015,4,Pubs,24/4/2015,06:00PM-09:00PM
4309710,2015-04-24 23:07:58,-73.962890625,40.7748718261719,-73.9426651000977,40.8119010925293,C40467,D12502,2,5,1,Driver,Customer not found on location,2015,4,Airport,24/4/2015,12:00AM-3:00AM
45108022,2015-04-25 00:26:49,-73.9910507202148,40.7500648498535,-73.9827423095703,40.7572593688965,C22483,D63151,5,4,1,Driver,Issue with vehicle,2015,4,0.0,25/4/2015,12:00AM-03:00AM
26786728,2015-04-25 01:16:38,-73.9824676513672,40.7453918457031,-73.9779586791992,40.7423934936523,C23868,D98272,2,4,1,Customer,Change of plan,2015,4,Industrial_Zones,25/4/2015,12:00AM-03:00AM
37394168,2015-04-25 05:08:57,-74.003662109375,40.7264404296875,-74.0093841552734,40.7036285400391,C40291,D22724,3,2,1,Driver,Inappropriate behavior of customer,2015,4,Airport,25/4/2015,03:00AM-06:00AM
54437557,2015-04-25 11:11:30,-73.9874420166016,40.7386741638184,-73.9663696289063,40.7619514465332,C40075,D49646,4,5,1,Driver,Customer not found on location,2015,4,SubwayStations,25/4/2015,09:00AM-12:00PM
3878857,2015-04-25 18:04:44,-73.9664001464844,40.7645683288574,-73.9740295410156,40.7439842224121,C27084,D53927,5,2,1,Driver,Customer not found on location,2015,4,Pubs,25/4/2015,06:00PM-09:00PM
25288287,2015-04-25 23:28:03,-73.9663925170899,40.7647399902344,-73.9529342651367,40.7682952880859,C18935,D14326,3,5,1,Driver,Customer not found on location,2015,4,Sports_Arenas,25/4/2015,12:00AM-3:00AM
50652658,2015-04-26 12:00:00,-73.9788970947266,40.7525978088379,-73.9769287109375,40.7643966674805,C43455,D30656,5,3,1,Customer,High trip charges,2015,4,Sports_Arenas,26/4/2015,12:00PM-03:00PM
47470929,2015-04-26 15:42:04,-73.9980621337891,40.7358474731445,-73.9867858886719,40.7617988586426,C21618,D50362,3,5,1,Driver,Issue with vehicle,2015,4,Industrial_Zones,26/4/2015,03:00PM-06:00PM
2173346,2015-04-27 20:01:05,-73.9825897216797,40.7719688415527,-73.9904098510742,40.7608642578125,C39752,D13828,2,5,1,Driver,Issue with vehicle,2015,4,Airport,27/4/2015,06:00PM-09:00PM
7813154,2015-04-28 13:32:59,-73.9912033081055,40.7480430603027,-73.9781112670898,40.7487602233887,C40149,D14244,4,5,1,Driver,Delay due to traffic,2015,4,Industrial_Zones,28/4/2015,12:00PM-03:00PM
12267050,2015-04-29 07:48:34,-73.9657363891601,40.7595138549805,-74.0031814575196,40.7157440185547,C40467,D65865,4,3,1,Driver,Delay due to traffic,2015,4,Pubs,29/4/2015,06:00AM-09:00AM
47614119,2015-04-29 10:17:03,-73.9646377563477,40.7560005187988,-73.9726181030273,40.7606430053711,C40291,D78629,5,2,1,Customer,Inappropriate behavior of driver,2015,4,SubwayStations,29/4/2015,09:00AM-12:00PM
31436057,2015-04-29 20:06:19,-73.9939956665039,40.7266006469727,-73.9598541259766,40.7793502807617,C36127,D53927,5,3,1,Driver,Issue with vehicle,2015,4,Pubs,29/4/2015,06:00PM-09:00PM
40010721,2015-04-29 22:07:48,-73.9899215698242,40.7416610717773,-73.9874572753906,40.7217903137207,C42538,D26625,5,4,1,Customer,Change of plan,2015,4,Pubs,29/4/2015,12:00AM-3:00AM
13139206,2015-04-29 22:31:14,-73.9516143798828,40.7758331298828,-73.9261627197266,40.8675003051758,C19620,D30700,3,5,1,Driver,Issue with vehicle,2015,4,Pubs,29/4/2015,12:00AM-3:00AM
26868492,2015-04-30 13:07:35,-73.9692764282227,40.7497482299805,-73.9871597290039,40.7506446838379,C24739,D26625,4,3,1,Driver,Issue with vehicle,2015,4,Tourist_Spots,30/4/2015,12:00PM-03:00PM
48033657,2015-04-30 18:38:19,-73.9552154541016,40.7799949645996,-73.9907150268555,40.7508583068848,C44412,D16930,4,5,1,Customer,Delay in arrival,2015,4,Industrial_Zones,30/4/2015,06:00PM-09:00PM
53431398,2015-04-30 19:04:28,-73.964584350586,40.7671928405762,-73.9716262817383,40.7573852539062,C23672,D63219,4,3,1,Driver,Customer not found on location,2015,4,Airport,30/4/2015,06:00PM-09:00PM
277555,2015-04-30 20:17:21,-73.9733657836914,40.792236328125,-73.9498291015625,40.7854919433594,C28260,D14244,4,3,1,Driver,Inappropriate behavior of customer,2015,4,Airport,30/4/2015,06:00PM-09:00PM
47531464,2015-05-01 06:18:26,-73.9834518432617,40.7218933105469,-74.0022125244141,40.7395286560059,C20541,D61908,4,4,1,Driver,Customer not found on location,2015,5,SubwayStations,1/5/2015,03:00AM-06:00AM
4495223,2015-05-01 08:02:42,-73.9960479736328,40.6989288330078,-73.8957138061523,40.7725105285645,C16964,D16930,1,5,1,Driver,Customer not found on location,2015,5,SubwayStations,1/5/2015,06:00AM-09:00AM
12073909,2015-05-01 13:24:05,-73.9615478515625,40.7713813781738,-73.9662017822266,40.7650108337402,C46201,D63219,2,4,1,Driver,Issue with vehicle,2015,5,Pubs,1/5/2015,12:00PM-03:00PM
4160568,2015-05-01 14:04:18,-73.972297668457,40.7810897827149,-73.9594497680664,40.7800369262695,C24982,D61908,5,4,1,Driver,Customer not found on location,2015,5,Airport,1/5/2015,12:00PM-03:00PM
43037861,2015-05-01 14:24:56,-73.9683532714844,40.76220703125,-73.9823226928711,40.7679672241211,C39632,D98272,4,5,1,Driver,Inappropriate behavior of customer,2015,5,Tourist_Spots,1/5/2015,12:00PM-03:00PM
7026634,2015-05-01 14:28:14,-73.9560928344727,40.7643127441406,-73.9678344726562,40.7628936767578,C29162,D89828,5,2,1,Driver,Delay due to traffic,2015,5,Sports_Arenas,1/5/2015,12:00PM-03:00PM
5035517,2015-05-01 16:06:29,-73.9701232910156,40.7610969543457,-73.9644165039063,40.7671508789062,C19280,D26625,3,3,1,Customer,Delay in arrival,2015,5,Tourist_Spots,1/5/2015,03:00PM-06:00PM
55273802,2015-05-01 19:11:47,-74.003547668457,40.7322845458984,-74.0046615600586,40.7181053161621,C22096,D48465,4,4,1,Driver,Issue with vehicle,2015,5,Pubs,1/5/2015,06:00PM-09:00PM
54968084,2015-05-01 19:43:44,-73.985595703125,40.7632026672363,-73.9670639038086,40.7572326660156,C11029,D78317,5,4,1,Customer,High trip charges,2015,5,Industrial_Zones,1/5/2015,06:00PM-09:00PM
52129852,2015-05-01 19:46:48,-74.0051040649414,40.7228698730469,-73.9903030395508,40.7182731628418,C29244,D50362,2,2,1,Driver,Issue with vehicle,2015,5,Pubs,1/5/2015,06:00PM-09:00PM
14921949,2015-05-02 05:17:20,-73.9967422485352,40.7374687194824,-73.9935684204101,40.7417411804199,C19983,D98272,4,5,1,Driver,Inappropriate behavior of customer,2015,5,SubwayStations,2/5/2015,03:00AM-06:00AM
2749539,2015-05-02 17:10:43,-73.9732513427734,40.7641792297363,-73.9570617675781,40.7706565856934,C51170,D12789,3,2,1,Customer,High trip charges,2015,5,Airport,2/5/2015,03:00PM-06:00PM
21167614,2015-05-02 18:04:15,-73.962158203125,40.7951278686523,-73.9742584228515,40.7898750305176,C14782,D78317,5,5,1,Driver,Issue with vehicle,2015,5,Pubs,2/5/2015,06:00PM-09:00PM
33350508,2015-05-02 19:23:09,-73.9759521484375,40.7762145996094,-73.9734954833984,40.7898025512695,C31247,D30700,3,5,1,Customer,Change of plan,2015,5,Airport,2/5/2015,06:00PM-09:00PM
35099642,2015-05-02 20:33:38,-74.0077590942383,40.7327041625977,-73.9875335693359,40.719913482666,C52493,D38776,4,2,1,Customer,Change of plan,2015,5,SubwayStations,2/5/2015,06:00PM-09:00PM
7789165,2015-05-02 22:46:35,-74.0071182250977,40.7087860107422,-73.9632034301758,40.763427734375,C19280,D14637,4,5,1,Customer,High trip charges,2015,5,Pubs,2/5/2015,12:00AM-3:00AM
12557952,2015-05-03 06:02:13,-73.9714050292969,40.7950782775879,-73.9621047973633,40.8101692199707,C40149,D49646,4,4,1,Customer,Inappropriate behavior of driver,2015,5,Pubs,3/5/2015,03:00AM-06:00AM
23587848,2015-05-03 06:33:21,-73.7767944335937,40.6455459594727,-73.9553070068359,40.8054847717285,C20342,D38776,4,4,1,Customer,Delay in arrival,2015,5,Airport,3/5/2015,03:00AM-06:00AM
50396622,2015-05-03 10:34:03,-73.9806823730469,40.7650718688965,-74.0080490112305,40.7395095825195,C35892,D63200,4,4,1,Driver,Customer not found on location,2015,5,SubwayStations,3/5/2015,09:00AM-12:00PM
18502908,2015-05-03 13:53:02,-74.0029830932617,40.7512702941895,-73.9566421508789,40.7713890075684,C40467,D12789,3,3,1,Driver,Issue with vehicle,2015,5,Sports_Arenas,3/5/2015,12:00PM-03:00PM
14351348,2015-05-03 20:20:53,-74.0055847167969,40.7508163452149,-73.9646301269531,40.7545738220215,C25409,D44453,4,4,1,Customer,Delay in arrival,2015,5,Industrial_Zones,3/5/2015,06:00PM-09:00PM
3582160,2015-05-04 00:08:18,-74.006103515625,40.7399559020996,-73.9770736694336,40.7451438903809,C22490,D79566,3,5,1,Customer,High trip charges,2015,5,0.0,4/5/2015,12:00AM-03:00AM
39793462,2015-05-04 16:41:36,-73.9903030395508,40.7577285766602,-73.9604873657227,40.7696990966797,C49782,D79566,4,5,1,Customer,High trip charges,2015,5,Sports_Arenas,4/5/2015,03:00PM-06:00PM
29728233,2015-05-04 18:46:37,-73.962287902832,40.7765617370606,-73.9586181640625,40.7812194824219,C23164,D48465,4,2,1,Driver,Issue with vehicle,2015,5,Pubs,4/5/2015,06:00PM-09:00PM
46181079,2015-05-04 19:18:06,-73.984619140625,40.7595291137695,-74.0018081665039,40.7258338928223,C17207,D27764,2,1,1,Customer,Delay in arrival,2015,5,SubwayStations,4/5/2015,06:00PM-09:00PM
12347307,2015-05-05 09:53:45,-73.9876251220703,40.7702598571777,-73.9733963012696,40.7827262878418,C26756,D22175,4,2,1,Driver,Issue with vehicle,2015,5,Tourist_Spots,5/5/2015,09:00AM-12:00PM
50646825,2015-05-05 11:24:01,-73.9828643798828,40.7352027893066,-73.9977569580078,40.7292900085449,C51170,D76086,5,5,1,Customer,High trip charges,2015,5,SubwayStations,5/5/2015,09:00AM-12:00PM
7095577,2015-05-05 14:32:54,-73.9894485473633,40.7375907897949,-73.9726486206055,40.7593727111816,C22251,D78317,4,5,1,Driver,Customer not found on location,2015,5,Pubs,5/5/2015,12:00PM-03:00PM
21862497,2015-05-05 14:40:44,-73.9564743041992,40.7812156677246,-73.9536743164063,40.7850799560547,C16964,D18920,2,1,1,Customer,Delay in arrival,2015,5,Pubs,5/5/2015,12:00PM-03:00PM
9682029,2015-05-05 18:18:33,-73.9777679443359,40.7380409240723,-73.9667205810547,40.7566184997559,C42705,D26625,4,3,1,Driver,Delay due to traffic,2015,5,Pubs,5/5/2015,06:00PM-09:00PM
16144979,2015-05-05 20:07:39,-73.9601516723633,40.770435333252,-73.9547424316406,40.7787628173828,C20541,D57089,2,4,1,Customer,High trip charges,2015,5,Sports_Arenas,5/5/2015,06:00PM-09:00PM
20769560,2015-05-05 21:31:00,-73.9959030151367,40.7318992614746,-74.0091018676758,40.7289505004883,C17135,D12502,5,5,1,Driver,Customer not found on location,2015,5,SubwayStations,5/5/2015,06:00PM-09:00PM
18881293,2015-05-06 09:25:40,-73.9942779541016,40.7510681152344,-73.97705078125,40.743350982666,C52940,D49646,3,3,1,Customer,Change of plan,2015,5,Sports_Arenas,6/5/2015,09:00AM-12:00PM
16216369,2015-05-06 10:18:45,-74.0076370239258,40.7408218383789,-74.0039672851563,40.7565765380859,C31645,D12502,4,2,1,Driver,Issue with vehicle,2015,5,SubwayStations,6/5/2015,09:00AM-12:00PM
12061802,2015-05-06 14:12:52,-73.958366394043,40.7758712768555,-73.9609451293945,40.7721939086914,C17356,D50362,4,5,1,Customer,High trip charges,2015,5,Tourist_Spots,6/5/2015,12:00PM-03:00PM
5500481,2015-05-06 15:38:04,-73.9763717651367,40.7516975402832,-73.9915542602539,40.7386512756348,C38802,D66365,4,2,1,Driver,Issue with vehicle,2015,5,Industrial_Zones,6/5/2015,03:00PM-06:00PM
43874416,2015-05-06 21:01:32,-74.0033187866211,40.7490005493164,-73.9645004272461,40.7579116821289,C25508,D79566,3,4,1,Driver,Customer not found on location,2015,5,SubwayStations,6/5/2015,06:00PM-09:00PM
36294842,2015-05-06 22:37:38,-73.9980392456055,40.7261009216309,-73.9964218139648,40.716178894043,C40152,D34300,2,5,1,Driver,Delay due to traffic,2015,5,Pubs,6/5/2015,12:00AM-3:00AM
7214067,2015-05-06 23:53:50,-73.9863815307617,40.7557067871094,-73.9945220947266,40.7194976806641,C51074,D78317,2,5,1,Driver,Issue with vehicle,2015,5,Airport,6/5/2015,12:00AM-3:00AM
33978169,2015-05-07 02:02:51,-73.9449005126953,40.8135299682617,-73.9527206420898,40.8106994628906,C40152,D79566,5,5,1,Driver,Delay due to traffic,2015,5,Airport,7/5/2015,12:00AM-03:00AM
35612453,2015-05-07 06:47:01,-73.9787979125977,40.7852287292481,-73.9762573242188,40.7573585510254,C22518,D11542,5,5,1,Driver,Issue with vehicle,2015,5,Airport,7/5/2015,03:00AM-06:00AM
13115083,2015-05-07 10:12:15,-74.0067596435547,40.7091636657715,-74.0137023925781,40.715259552002,C46201,D43171,4,5,1,Driver,Issue with vehicle,2015,5,SubwayStations,7/5/2015,09:00AM-12:00PM
24231724,2015-05-07 17:28:18,-73.9718017578125,40.7505607604981,-73.779167175293,40.6450653076172,C25439,D57089,2,5,1,Driver,Issue with vehicle,2015,5,Airport,7/5/2015,03:00PM-06:00PM
18128964,2015-05-07 19:24:34,-73.998176574707,40.7362403869629,-73.9856643676758,40.7439270019531,C44285,D11542,3,4,1,Driver,Delay due to traffic,2015,5,Pubs,7/5/2015,06:00PM-09:00PM
17090237,2015-05-07 19:25:52,-73.9964447021485,40.7235984802246,-73.989501953125,40.7423057556152,C16964,D76086,4,3,1,Driver,Inappropriate behavior of customer,2015,5,Tourist_Spots,7/5/2015,06:00PM-09:00PM
28812014,2015-05-07 23:44:00,-73.9922637939453,40.7254028320313,-73.948860168457,40.7155609130859,C26274,D14244,5,5,1,Driver,Inappropriate behavior of customer,2015,5,Pubs,7/5/2015,12:00AM-3:00AM
28344097,2015-05-08 00:34:00,-73.97607421875,40.7402000427246,-73.9917449951172,40.7344741821289,C21351,D11048,3,2,1,Driver,Customer not found on location,2015,5,0.0,8/5/2015,12:00AM-03:00AM
43494410,2015-05-08 05:21:05,-74.0004196166992,40.7184257507324,-73.9844589233398,40.7458000183105,C17841,D63647,4,5,1,Driver,Issue with vehicle,2015,5,Airport,8/5/2015,03:00AM-06:00AM
28036036,2015-05-08 09:28:43,-73.9937896728515,40.7360534667969,-73.9810791015625,40.6884269714355,C44617,D98272,2,4,1,Driver,Customer not found on location,2015,5,Industrial_Zones,8/5/2015,09:00AM-12:00PM
9369306,2015-05-08 10:05:43,-73.9604721069336,40.7790412902832,-74.0070724487305,40.7465591430664,C11938,D63219,5,4,1,Customer,Change of plan,2015,5,Sports_Arenas,8/5/2015,09:00AM-12:00PM
22965119,2015-05-08 10:49:55,-73.9808883666992,40.7380599975586,-73.9944534301758,40.7505989074707,C14890,D44453,2,5,1,Driver,Issue with vehicle,2015,5,Industrial_Zones,8/5/2015,09:00AM-12:00PM
1505516,2015-05-08 12:18:23,-73.9990234375,40.726448059082,-73.9803771972656,40.7699851989746,C40467,D26336,5,4,1,Driver,Delay due to traffic,2015,5,Airport,8/5/2015,12:00PM-03:00PM
51514244,2015-05-08 19:11:17,-74.0171279907227,40.7055702209473,-74.0100936889648,40.7214202880859,C25806,D89828,3,2,1,Driver,Customer not found on location,2015,5,Pubs,8/5/2015,06:00PM-09:00PM
23068821,2015-05-08 19:35:34,-73.9739074707031,40.764217376709,-73.9829177856445,40.7571105957031,C28915,D99787,4,4,1,Driver,Issue with vehicle,2015,5,Pubs,8/5/2015,06:00PM-09:00PM
42523107,2015-05-08 22:38:01,-73.9906234741211,40.7509880065918,-73.9786224365234,40.7528839111328,C39632,D64210,1,5,1,Driver,Delay due to traffic,2015,5,Pubs,8/5/2015,12:00AM-3:00AM
48278772,2015-05-08 23:29:03,-73.8710021972656,40.7738151550293,-73.9600830078125,40.8151359558106,C39251,D63647,5,4,1,Driver,Issue with vehicle,2015,5,Airport,8/5/2015,12:00AM-3:00AM
6396456,2015-05-09 03:11:01,-73.9546508789063,40.7141494750977,-73.9622116088867,40.6572494506836,C23868,D27764,2,2,1,Driver,Issue with vehicle,2015,5,Pubs,9/5/2015,12:00AM-03:00AM
33992645,2015-05-09 03:36:39,-73.9189987182617,40.7703323364258,-73.9077224731445,40.7447166442871,C22518,D26336,4,2,1,Driver,Inappropriate behavior of customer,2015,5,SubwayStations,9/5/2015,12:00AM-03:00AM
33543459,2015-05-09 13:05:06,-74.0000534057617,40.7368545532227,-73.9892044067383,40.7438812255859,C27084,D83241,2,5,1,Driver,Issue with vehicle,2015,5,Industrial_Zones,9/5/2015,12:00PM-03:00PM
43406762,2015-05-09 13:29:51,-73.9902725219727,40.7419586181641,-74.0041275024414,40.7255096435547,C23933,D56919,3,3,1,Driver,Inappropriate behavior of customer,2015,5,Sports_Arenas,9/5/2015,12:00PM-03:00PM
42408148,2015-05-09 13:35:25,-73.7899017333984,40.6436576843262,-73.9921646118164,40.7337417602539,C38062,D49646,5,5,1,Customer,Delay in arrival,2015,5,Industrial_Zones,9/5/2015,12:00PM-03:00PM
46685505,2015-05-09 22:21:58,-73.9941635131836,40.7544364929199,-73.9836044311523,40.764461517334,C26715,D79566,4,5,1,Driver,Issue with vehicle,2015,5,SubwayStations,9/5/2015,12:00AM-3:00AM
37381243,2015-05-09 22:59:47,-73.986686706543,40.7614936828613,-73.950912475586,40.7697525024414,C52218,D63647,5,4,1,Driver,Issue with vehicle,2015,5,Pubs,9/5/2015,12:00AM-3:00AM
32544323,2015-05-10 09:59:05,-73.9590911865234,40.7717704772949,-73.9866104125977,40.7013816833496,C16964,D22175,5,5,1,Driver,Issue with vehicle,2015,5,SubwayStations,10/5/2015,09:00AM-12:00PM
46339003,2015-05-10 11:53:22,-73.974494934082,40.7782402038574,-73.9520111083984,40.7914505004883,C50924,D27764,3,5,1,Driver,Issue with vehicle,2015,5,Industrial_Zones,10/5/2015,09:00AM-12:00PM
13801013,2015-05-10 14:20:54,-73.9729614257813,40.7649383544922,-73.9845428466797,40.7590408325195,C41239,D36024,1,5,1,Customer,Change of plan,2015,5,Tourist_Spots,10/5/2015,12:00PM-03:00PM
18254842,2015-05-10 19:30:33,-73.9907455444336,40.7410469055176,-73.9943084716797,40.7347450256348,C40149,D63647,4,5,1,Customer,Delay in arrival,2015,5,Sports_Arenas,10/5/2015,06:00PM-09:00PM
54200493,2015-05-10 21:15:26,-73.9558792114258,40.7576522827149,-73.9550628662109,40.7572860717773,C41429,D50362,3,3,1,Driver,Customer not found on location,2015,5,Industrial_Zones,10/5/2015,06:00PM-09:00PM
23963121,2015-05-10 23:26:17,-73.9814758300781,40.7439422607422,-73.9847946166992,40.663257598877,C20492,D36024,2,1,1,Driver,Customer not found on location,2015,5,Pubs,10/5/2015,12:00AM-3:00AM
38568063,2015-05-11 00:24:12,-73.9872131347656,40.718391418457,-73.9954605102539,40.7327613830566,C25768,D65865,2,4,1,Driver,Customer not found on location,2015,5,0.0,11/5/2015,12:00AM-03:00AM
51769881,2015-05-11 05:53:02,-74.0018005371094,40.7306022644043,-73.9797210693359,40.7612762451172,C46201,D43171,5,4,1,Customer,Delay in arrival,2015,5,Airport,11/5/2015,03:00AM-06:00AM
18340644,2015-05-11 08:59:40,-73.984130859375,40.7253112792969,-73.993049621582,40.7358703613281,C17953,D14637,5,3,1,Driver,Issue with vehicle,2015,5,Industrial_Zones,11/5/2015,06:00AM-09:00AM
31205818,2015-05-11 10:11:11,-73.9647521972656,40.7758522033691,-73.9732894897461,40.7642517089844,C49620,D57089,3,3,1,Customer,High trip charges,2015,5,Industrial_Zones,11/5/2015,09:00AM-12:00PM
39076905,2015-05-11 14:04:48,-73.9704284667969,40.7648315429688,-73.9522323608398,40.7780303955078,C17135,D63219,3,4,1,Driver,Issue with vehicle,2015,5,Tourist_Spots,11/5/2015,12:00PM-03:00PM
38332023,2015-05-11 15:35:45,-73.9893646240234,40.773063659668,-74.0103607177734,40.7304954528809,C24803,D63647,2,5,1,Customer,Delay in arrival,2015,5,Airport,11/5/2015,03:00PM-06:00PM
3622997,2015-05-11 16:58:15,-73.9755859375,40.7329711914062,-73.9911041259766,40.7423210144043,C17841,D57089,4,5,1,Customer,High trip charges,2015,5,SubwayStations,11/5/2015,03:00PM-06:00PM
55311859,2015-05-11 19:34:35,-73.9518432617188,40.7821273803711,-73.9586944580078,40.7809867858887,C22518,D36024,3,2,1,Driver,Delay due to traffic,2015,5,Airport,11/5/2015,06:00PM-09:00PM
40397713,2015-05-11 21:00:46,-73.9980926513672,40.7338371276856,-73.9897155761719,40.7358016967774,C28924,D11048,5,5,1,Customer,High trip charges,2015,5,Airport,11/5/2015,06:00PM-09:00PM
1271673,2015-05-12 09:06:48,-73.9535293579101,40.6816558837891,-73.8754272460938,40.7024307250977,C21618,D16930,5,5,1,Driver,Issue with vehicle,2015,5,Sports_Arenas,12/5/2015,09:00AM-12:00PM
30336519,2015-05-12 12:55:09,-73.9874496459961,40.7247085571289,-74.0033340454101,40.7353324890137,C15278,D63200,3,5,1,Customer,Delay in arrival,2015,5,Airport,12/5/2015,12:00PM-03:00PM
12630452,2015-05-12 17:54:02,-73.9778671264648,40.7615661621094,-73.9902572631836,40.7372703552246,C51074,D98272,5,5,1,Customer,Delay in arrival,2015,5,Pubs,12/5/2015,03:00PM-06:00PM
17396933,2015-05-12 19:01:52,-73.9538650512696,40.7788963317871,-73.9506988525391,40.7823715209961,C27146,D63647,5,2,1,Customer,Change of plan,2015,5,Sports_Arenas,12/5/2015,06:00PM-09:00PM
28353090,2015-05-12 21:39:05,-73.7970886230469,40.6448478698731,-73.9829711914063,40.7554397583008,C24803,D36024,4,3,1,Driver,Customer not found on location,2015,5,Tourist_Spots,12/5/2015,06:00PM-09:00PM
25167552,2015-05-13 01:16:13,-73.9355010986328,40.6931877136231,-73.9551544189453,40.690990447998,C39184,D63151,5,3,1,Driver,Issue with vehicle,2015,5,Pubs,13/5/2015,12:00AM-03:00AM
46713333,2015-05-13 02:52:38,-73.9893798828125,40.7187652587891,-73.9777908325195,40.6486968994141,C51027,D16930,1,5,1,Customer,Delay in arrival,2015,5,Pubs,13/5/2015,12:00AM-03:00AM
28359415,2015-05-13 03:27:08,-73.9859771728515,40.7506484985352,-73.9386215209961,40.824821472168,C50372,D26625,4,2,1,Customer,High trip charges,2015,5,Pubs,13/5/2015,12:00AM-03:00AM
5269088,2015-05-13 18:57:47,-73.9898681640625,40.7200012207031,-73.9822540283203,40.7596168518066,C23960,D38776,5,5,1,Driver,Issue with vehicle,2015,5,Airport,13/5/2015,06:00PM-09:00PM
819367,2015-05-13 22:10:41,-73.9722595214844,40.7590408325195,-73.9697494506836,40.7490959167481,C49226,D78629,3,4,1,Customer,Change of plan,2015,5,Sports_Arenas,13/5/2015,12:00AM-3:00AM
36671353,2015-05-13 22:33:42,-73.993034362793,40.7297477722168,-73.9814910888672,40.6832427978516,C39374,D36668,2,5,1,Customer,Delay in arrival,2015,5,Tourist_Spots,13/5/2015,12:00AM-3:00AM
34799366,2015-05-14 09:35:18,-73.9657440185547,40.7571067810059,-73.9802169799805,40.7448883056641,C52940,D16930,5,1,1,Driver,Customer not found on location,2015,5,Tourist_Spots,14/5/2015,09:00AM-12:00PM
44421314,2015-05-14 09:48:05,-73.9896697998047,40.7203254699707,-74.0076751708984,40.7116966247559,C41239,D98272,3,4,1,Driver,Issue with vehicle,2015,5,Industrial_Zones,14/5/2015,09:00AM-12:00PM
43298925,2015-05-14 14:13:51,-73.988166809082,40.7484397888184,-74.0093002319336,40.7039222717285,C23672,D30656,5,3,1,Driver,Inappropriate behavior of customer,2015,5,Sports_Arenas,14/5/2015,12:00PM-03:00PM
48254195,2015-05-14 17:50:03,-74.0128173828125,40.708080291748,-74.0071716308594,40.7157783508301,C20659,D98272,5,5,1,Customer,Change of plan,2015,5,SubwayStations,14/5/2015,03:00PM-06:00PM
9802124,2015-05-15 07:10:07,-73.993537902832,40.7467842102051,-73.9840087890625,40.7818641662598,C17135,D30700,4,3,1,Driver,Issue with vehicle,2015,5,Airport,15/5/2015,06:00AM-09:00AM
46287100,2015-05-15 07:27:08,-73.9378280639648,40.8123893737793,-73.9759826660156,40.7879905700684,C44617,D30656,3,5,1,Driver,Inappropriate behavior of customer,2015,5,SubwayStations,15/5/2015,06:00AM-09:00AM
5937617,2015-05-15 10:35:47,-73.9700012207031,40.7897758483887,-73.9808349609375,40.7747230529785,C40238,D44453,4,2,1,Customer,Delay in arrival,2015,5,Pubs,15/5/2015,09:00AM-12:00PM
13630367,2015-05-15 10:51:17,-73.7766723632813,40.6453285217285,-73.9437484741211,40.8170394897461,C15980,D22724,4,2,1,Driver,Issue with vehicle,2015,5,Tourist_Spots,15/5/2015,09:00AM-12:00PM
17870710,2015-05-15 13:51:44,-73.9806518554687,40.7546157836914,-73.9953536987305,40.7440032958984,C21009,D44453,4,1,1,Customer,High trip charges,2015,5,Tourist_Spots,15/5/2015,12:00PM-03:00PM
52208868,2015-05-15 16:48:09,-74.0010070800781,40.7572479248047,-74.0017547607422,40.7246818542481,C51793,D56919,4,2,1,Driver,Issue with vehicle,2015,5,Pubs,15/5/2015,03:00PM-06:00PM
3842337,2015-05-15 17:47:21,-73.9685363769531,40.7915267944336,-73.9545135498047,40.800350189209,C15370,D22175,2,4,1,Driver,Inappropriate behavior of customer,2015,5,Airport,15/5/2015,03:00PM-06:00PM
17996651,2015-05-15 20:55:20,-74.0085067749024,40.7049522399902,-74.0078048706055,40.7150039672852,C22916,D26336,4,5,1,Customer,Delay in arrival,2015,5,Sports_Arenas,15/5/2015,06:00PM-09:00PM
54922422,2015-05-15 23:16:10,-73.9946594238281,40.750545501709,-73.9892883300781,40.774299621582,C35892,D79708,5,2,1,Customer,Inappropriate behavior of driver,2015,5,Pubs,15/5/2015,12:00AM-3:00AM
